LocationKeyStartPoint,LocationKeyEndPoint,MetersBetweenPoints,MetersBetweenPoints_norm,LocationLookupKey,ResourceKey
0,3057,6733.8,0.69,0|3057,4277
3057,3057,0,0,3057|3057,4277
3037,3057,23289.1,0.86,3037|3057,4277
2926,3057,14328.7,0.76,2926|3057,4277
2515,3057,3319.66,0.65,2515|3057,4277
3203,3057,25080.04,0.88,3203|3057,4277
3571,3057,5871.83,0.68,3571|3057,4277
4767,3057,1860.66,0.64,4767|3057,4277
4879,3057,21486.21,0.84,4879|3057,4277
0,3037,18103.42,0.8,0|3037,4277
3057,3037,23289.1,0.86,3057|3037,4277
3037,3037,0,0,3037|3037,4277
2926,3037,18757.07,0.81,2926|3037,4277
2515,3037,25484.93,0.88,2515|3037,4277
3203,3037,1840.91,0.64,3203|3037,4277
3571,3037,29090.66,0.92,3571|3037,4277
4767,3037,21716.97,0.84,4767|3037,4277
4879,3037,35810.41,0.99,4879|3037,4277
0,2926,8299.02,0.7,0|2926,4277
3057,2926,14328.7,0.76,3057|2926,4277
3037,2926,18757.07,0.81,3037|2926,4277
2926,2926,0,0,2926|2926,4277
2515,2926,17646.66,0.8,2515|2926,4277
3203,2926,19946.86,0.82,3203|2926,4277
3571,2926,17741.28,0.8,3571|2926,4277
4767,2926,14277.85,0.76,4767|2926,4277
4879,2926,17099,0.79,4879|2926,4277
0,2515,9949.16,0.72,0|2515,4277
3057,2515,3319.66,0.65,3057|2515,4277
3037,2515,25484.93,0.88,3037|2515,4277
2926,2515,17646.66,0.8,2926|2515,4277
2515,2515,0,0,2515|2515,4277
3203,2515,27308.97,0.9,3203|2515,4277
3571,2515,5186.73,0.67,3571|2515,4277
4767,2515,4007.2,0.66,4767|2515,4277
4879,2515,23566.61,0.86,4879|2515,4277
0,3203,19775.73,0.82,0|3203,4277
3057,3203,25080.04,0.88,3057|3203,4277
3037,3203,1840.91,0.64,3037|3203,4277
2926,3203,19946.86,0.82,2926|3203,4277
2515,3203,27308.97,0.9,2515|3203,4277
3203,3203,0,0,3203|3203,4277
3571,3203,30865.35,0.94,3571|3203,4277
4767,3203,23524.61,0.86,4767|3203,4277
4879,3203,37042.15,1,4879|3203,4277
0,3571,11694.79,0.74,0|3571,4277
3057,3571,5871.83,0.68,3057|3571,4277
3037,3571,29090.66,0.92,3037|3571,4277
2926,3571,17741.28,0.8,2926|3571,4277
2515,3571,5186.73,0.67,2515|3571,4277
3203,3571,30865.35,0.94,3203|3571,4277
3571,3571,0,0,3571|3571,4277
4767,3571,7636.6,0.7,4767|3571,4277
4879,3571,19627.25,0.82,4879|3571,4277
0,4767,6185.13,0.68,0|4767,4277
3057,4767,1860.66,0.64,3057|4767,4277
3037,4767,21716.97,0.84,3037|4767,4277
2926,4767,14277.85,0.76,2926|4767,4277
2515,4767,4007.2,0.66,2515|4767,4277
3203,4767,23524.61,0.86,3203|4767,4277
3571,4767,7636.6,0.7,3571|4767,4277
4767,4767,0,0,4767|4767,4277
4879,4767,22887.16,0.85,4879|4767,4277
0,4879,20450.97,0.83,0|4879,4277
3057,4879,21486.21,0.84,3057|4879,4277
3037,4879,35810.41,0.99,3037|4879,4277
2926,4879,17099,0.79,2926|4879,4277
2515,4879,23566.61,0.86,2515|4879,4277
3203,4879,37042.15,1,3203|4879,4277
3571,4879,19627.25,0.82,3571|4879,4277
4767,4879,22887.16,0.85,4767|4879,4277
4879,4879,0,0,4879|4879,4277
3089,3089,0,0,3089|3089,4278
3394,3089,17089.8,1,3394|3089,4278
0,3089,8546,0.97,0|3089,4278
3089,3394,17089.8,1,3089|3394,4278
3394,3394,0,0,3394|3394,4278
0,3394,8543.8,0.97,0|3394,4278
3089,0,8546,0.97,3089|0,4278
3394,0,8543.8,0.97,3394|0,4278
0,0,0,0,0|0,4278
0,0,0,0,0|0,4279
2976,0,3716.28,0.95,2976|0,4279
3336,0,3405.43,0.95,3336|0,4279
3365,0,1793.88,0.92,3365|0,4279
0,2976,3716.28,0.95,0|2976,4279
2976,2976,0,0,2976|2976,4279
3336,2976,6898.84,1,3336|2976,4279
3365,2976,4739.47,0.97,3365|2976,4279
0,3336,3405.43,0.95,0|3336,4279
2976,3336,6898.84,1,2976|3336,4279
3336,3336,0,0,3336|3336,4279
3365,3336,3977.51,0.95,3365|3336,4279
0,3365,1793.88,0.92,0|3365,4279
2976,3365,4739.47,0.97,2976|3365,4279
3336,3365,3977.51,0.95,3336|3365,4279
3365,3365,0,0,3365|3365,4279
3392,3392,0,0,3392|3392,4282
3381,3392,14544.59,1,3381|3392,4282
0,3392,7271.97,0.97,0|3392,4282
3392,3381,14544.59,1,3392|3381,4282
3381,3381,0,0,3381|3381,4282
0,3381,7272.62,0.97,0|3381,4282
3392,0,7271.97,0.97,3392|0,4282
3381,0,7272.62,0.97,3381|0,4282
0,0,0,0,0|0,4282
0,0,0,0,0|0,4410
3401,0,7292.78,0.86,3401|0,4410
3402,0,7039.09,0.85,3402|0,4410
3405,0,2684.21,0.81,3405|0,4410
3661,0,16087.87,0.94,3661|0,4410
0,3401,7292.78,0.86,0|3401,4410
3401,3401,0,0,3401|3401,4410
3402,3401,4807.84,0.83,3402|3401,4410
3405,3401,4609.71,0.83,3405|3401,4410
3661,3401,23176.22,1,3661|3401,4410
0,3402,7039.09,0.85,0|3402,4410
3401,3402,4807.84,0.83,3401|3402,4410
3402,3402,0,0,3402|3402,4410
3405,3402,5187.03,0.84,3405|3402,4410
3661,3402,22741.92,1,3661|3402,4410
0,3405,2684.21,0.81,0|3405,4410
3401,3405,4609.71,0.83,3401|3405,4410
3402,3405,5187.03,0.84,3402|3405,4410
3405,3405,0,0,3405|3405,4410
3661,3405,18693.01,0.96,3661|3405,4410
0,3661,16087.87,0.94,0|3661,4410
3401,3661,23176.22,1,3401|3661,4410
3402,3661,22741.92,1,3402|3661,4410
3405,3661,18693.01,0.96,3405|3661,4410
3661,3661,0,0,3661|3661,4410
3651,3651,0,0,3651|3651,4435
3836,3651,8862.17,0.92,3836|3651,4435
3278,3651,5198.9,0.85,3278|3651,4435
0,3651,1347.42,0.79,0|3651,4435
3000,3651,4804.41,0.85,3000|3651,4435
3651,3836,8862.17,0.92,3651|3836,4435
3836,3836,0,0,3836|3836,4435
3278,3836,10526.92,0.95,3278|3836,4435
0,3836,7901.46,0.9,0|3836,4435
3000,3836,13481.53,1,3000|3836,4435
3651,3278,5198.9,0.85,3651|3278,4435
3836,3278,10526.92,0.95,3836|3278,4435
3278,3278,0,0,3278|3278,4435
0,3278,4494.13,0.84,0|3278,4435
3000,3278,8019.34,0.9,3000|3278,4435
3651,0,1347.42,0.79,3651|0,4435
3836,0,7901.46,0.9,3836|0,4435
3278,0,4494.13,0.84,3278|0,4435
0,0,0,0,0|0,4435
3000,0,6077.49,0.87,3000|0,4435
3651,3000,4804.41,0.85,3651|3000,4435
3836,3000,13481.53,1,3836|3000,4435
3278,3000,8019.34,0.9,3278|3000,4435
0,3000,6077.49,0.87,0|3000,4435
3000,3000,0,0,3000|3000,4435
0,0,0,0,0|0,4581
3869,0,6886.97,0.97,3869|0,4581
3888,0,6886.27,0.97,3888|0,4581
0,3869,6886.97,0.97,0|3869,4581
3869,3869,0,0,3869|3869,4581
3888,3869,13773.24,1,3888|3869,4581
0,3888,6886.27,0.97,0|3888,4581
3869,3888,13773.24,1,3869|3888,4581
3888,3888,0,0,3888|3888,4581
4074,4074,0,0,4074|4074,4639
0,4074,12714.88,0.97,0|4074,4639
3269,4074,25435.98,1,3269|4074,4639
4074,0,12714.88,0.97,4074|0,4639
0,0,0,0,0|0,4639
3269,0,12721.11,0.97,3269|0,4639
4074,3269,25435.98,1,4074|3269,4639
0,3269,12721.11,0.97,0|3269,4639
3269,3269,0,0,3269|3269,4639
3401,3401,0,0,3401|3401,4671
0,3401,0,NULL,0|3401,4671
3401,0,0,NULL,3401|0,4671
0,0,0,0,0|0,4671
0,0,0,0,0|0,4705
3449,0,15923.84,0.97,3449|0,4705
3494,0,15932.79,0.97,3494|0,4705
0,3449,15923.84,0.97,0|3449,4705
3449,3449,0,0,3449|3449,4705
3494,3449,31856.62,1,3494|3449,4705
0,3494,15932.79,0.97,0|3494,4705
3449,3494,31856.62,1,3449|3494,4705
3494,3494,0,0,3494|3494,4705
3838,3838,0,0,3838|3838,4725
3323,3838,9705.14,0.89,3323|3838,4725
3366,3838,17138.98,1,3366|3838,4725
0,3838,8893.97,0.88,0|3838,4725
3838,3323,9705.14,0.89,3838|3323,4725
3323,3323,0,0,3323|3323,4725
3366,3323,7995.78,0.87,3366|3323,4725
0,3323,1581.66,0.77,0|3323,4725
3838,3366,17138.98,1,3838|3366,4725
3323,3366,7995.78,0.87,3323|3366,4725
3366,3366,0,0,3366|3366,4725
0,3366,8307.7,0.87,0|3366,4725
3838,0,8893.97,0.88,3838|0,4725
3323,0,1581.66,0.77,3323|0,4725
3366,0,8307.7,0.87,3366|0,4725
0,0,0,0,0|0,4725
0,0,0,0,0|0,4783
3071,0,0,NULL,3071|0,4783
0,3071,0,NULL,0|3071,4783
3071,3071,0,0,3071|3071,4783
0,0,0,0,0|0,5824
3879,0,7821.91,0.91,3879|0,5824
3889,0,2509.35,0.86,3889|0,5824
3902,0,8813.02,0.92,3902|0,5824
0,3879,7821.91,0.91,0|3879,5824
3879,3879,0,0,3879|3879,5824
3889,3879,7568.46,0.91,3889|3879,5824
3902,3879,16474.86,1,3902|3879,5824
0,3889,2509.35,0.86,0|3889,5824
3879,3889,7568.46,0.91,3879|3889,5824
3889,3889,0,0,3889|3889,5824
3902,3889,10331.65,0.94,3902|3889,5824
0,3902,8813.02,0.92,0|3902,5824
3879,3902,16474.86,1,3879|3902,5824
3889,3902,10331.65,0.94,3889|3902,5824
3902,3902,0,0,3902|3902,5824
0,0,0,0,0|0,5876
2022,0,827.1,0.51,2022|0,5876
3265,0,984.72,0.53,3265|0,5876
3262,0,2574.58,0.82,3262|0,5876
3446,0,768.45,0.5,3446|0,5876
0,2022,827.1,0.51,0|2022,5876
2022,2022,0,0,2022|2022,5876
3265,2022,194.23,0.39,3265|2022,5876
3262,2022,3401.13,0.97,3262|2022,5876
3446,2022,60.97,0.37,3446|2022,5876
0,3265,984.72,0.53,0|3265,5876
2022,3265,194.23,0.39,2022|3265,5876
3265,3265,0,0,3265|3265,5876
3262,3265,3556.79,1,3262|3265,5876
3446,3265,251.06,0.4,3446|3265,5876
0,3262,2574.58,0.82,0|3262,5876
2022,3262,3401.13,0.97,2022|3262,5876
3265,3262,3556.79,1,3265|3262,5876
3262,3262,0,0,3262|3262,5876
3446,3262,3341.86,0.96,3446|3262,5876
0,3446,768.45,0.5,0|3446,5876
2022,3446,60.97,0.37,2022|3446,5876
3265,3446,251.06,0.4,3265|3446,5876
3262,3446,3341.86,0.96,3262|3446,5876
3446,3446,0,0,3446|3446,5876
1967,1967,0,0,1967|1967,5916
0,1967,1801.23,0.97,0|1967,5916
3588,1967,3602.48,1,3588|1967,5916
1967,0,1801.23,0.97,1967|0,5916
0,0,0,0,0|0,5916
3588,0,1801.25,0.97,3588|0,5916
1967,3588,3602.48,1,1967|3588,5916
0,3588,1801.25,0.97,0|3588,5916
3588,3588,0,0,3588|3588,5916
3596,3596,0,0,3596|3596,5922
4852,3596,26881.14,1,4852|3596,5922
4610,3596,18340.32,0.94,4610|3596,5922
0,3596,15524.91,0.92,0|3596,5922
2866,3596,19143.59,0.95,2866|3596,5922
3596,4852,26881.14,1,3596|4852,5922
4852,4852,0,0,4852|4852,5922
4610,4852,16508.35,0.93,4610|4852,5922
0,4852,12512.99,0.9,0|4852,5922
2866,4852,9624.3,0.88,2866|4852,5922
3596,4610,18340.32,0.94,3596|4610,5922
4852,4610,16508.35,0.93,4852|4610,5922
4610,4610,0,0,4610|4610,5922
0,4610,7113.09,0.86,0|4610,5922
2866,4610,7388.54,0.86,2866|4610,5922
3596,0,15524.91,0.92,3596|0,5922
4852,0,12512.99,0.9,4852|0,5922
4610,0,7113.09,0.86,4610|0,5922
0,0,0,0,0|0,5922
2866,0,3619.7,0.84,2866|0,5922
3596,2866,19143.59,0.95,3596|2866,5922
4852,2866,9624.3,0.88,4852|2866,5922
4610,2866,7388.54,0.86,4610|2866,5922
0,2866,3619.7,0.84,0|2866,5922
2866,2866,0,0,2866|2866,5922
0,0,0,0,0|0,6002
3011,0,7051.52,0.96,3011|0,6002
3352,0,2585.15,0.9,3352|0,6002
3312,0,3706.38,0.91,3312|0,6002
4515,0,4520.86,0.92,4515|0,6002
4470,0,3659.95,0.91,4470|0,6002
0,3011,7051.52,0.96,0|3011,6002
3011,3011,0,0,3011|3011,6002
3352,3011,5380.41,0.94,3352|3011,6002
3312,3011,10635.92,1,3312|3011,6002
4515,3011,10659.31,1,4515|3011,6002
4470,3011,9844.33,0.99,4470|3011,6002
0,3352,2585.15,0.9,0|3352,6002
3011,3352,5380.41,0.94,3011|3352,6002
3352,3352,0,0,3352|3352,6002
3312,3352,6169.73,0.95,3312|3352,6002
4515,3352,7097.31,0.96,4515|3352,6002
4470,3352,4471.91,0.92,4470|3352,6002
0,3312,3706.38,0.91,0|3312,6002
3011,3312,10635.92,1,3011|3312,6002
3352,3312,6169.73,0.95,3352|3312,6002
3312,3312,0,0,3312|3312,6002
4515,3312,2195.96,0.9,4515|3312,6002
4470,3312,4081.29,0.92,4470|3312,6002
0,4515,4520.86,0.92,0|4515,6002
3011,4515,10659.31,1,3011|4515,6002
3352,4515,7097.31,0.96,3352|4515,6002
3312,4515,2195.96,0.9,3312|4515,6002
4515,4515,0,0,4515|4515,6002
4470,4515,6113.11,0.94,4470|4515,6002
0,4470,3659.95,0.91,0|4470,6002
3011,4470,9844.33,0.99,3011|4470,6002
3352,4470,4471.91,0.92,3352|4470,6002
3312,4470,4081.29,0.92,3312|4470,6002
4515,4470,6113.11,0.94,4515|4470,6002
4470,4470,0,0,4470|4470,6002
2987,2987,0,0,2987|2987,6061
0,2987,2057.1,0.97,0|2987,6061
2722,2987,4114.11,1,2722|2987,6061
2987,0,2057.1,0.97,2987|0,6061
0,0,0,0,0|0,6061
2722,0,2057.01,0.97,2722|0,6061
2987,2722,4114.11,1,2987|2722,6061
0,2722,2057.01,0.97,0|2722,6061
2722,2722,0,0,2722|2722,6061
0,0,0,0,0|0,6133
3000,0,64713.29,0.56,3000|0,6133
2980,0,77572.82,0.59,2980|0,6133
3354,0,31675.04,0.48,3354|0,6133
3650,0,70230.47,0.57,3650|0,6133
4378,0,181551.85,0.82,4378|0,6133
0,3000,64713.29,0.56,0|3000,6133
3000,3000,0,0,3000|3000,6133
2980,3000,21749.28,0.46,2980|3000,6133
3354,3000,95583.19,0.63,3354|3000,6133
3650,3000,5636.22,0.43,3650|3000,6133
4378,3000,245746.54,0.97,4378|3000,6133
0,2980,77572.82,0.59,0|2980,6133
3000,2980,21749.28,0.46,3000|2980,6133
2980,2980,0,0,2980|2980,6133
3354,2980,106190.95,0.65,3354|2980,6133
3650,2980,20858.93,0.46,3650|2980,6133
4378,2980,258849.1,1,4378|2980,6133
0,3354,31675.04,0.48,0|3354,6133
3000,3354,95583.19,0.63,3000|3354,6133
2980,3354,106190.95,0.65,2980|3354,6133
3354,3354,0,0,3354|3354,6133
3650,3354,101178.31,0.64,3650|3354,6133
4378,3354,153220.58,0.76,4378|3354,6133
0,3650,70230.47,0.57,0|3650,6133
3000,3650,5636.22,0.43,3000|3650,6133
2980,3650,20858.93,0.46,2980|3650,6133
3354,3650,101178.31,0.64,3354|3650,6133
3650,3650,0,0,3650|3650,6133
4378,3650,251096.94,0.98,4378|3650,6133
0,4378,181551.85,0.82,0|4378,6133
3000,4378,245746.54,0.97,3000|4378,6133
2980,4378,258849.1,1,2980|4378,6133
3354,4378,153220.58,0.76,3354|4378,6133
3650,4378,251096.94,0.98,3650|4378,6133
4378,4378,0,0,4378|4378,6133
3551,3551,0,0,3551|3551,6154
3208,3551,8768.51,1,3208|3551,6154
0,3551,4384.15,0.97,0|3551,6154
3551,3208,8768.51,1,3551|3208,6154
3208,3208,0,0,3208|3208,6154
0,3208,4384.36,0.97,0|3208,6154
3551,0,4384.15,0.97,3551|0,6154
3208,0,4384.36,0.97,3208|0,6154
0,0,0,0,0|0,6154
0,0,0,0,0|0,6160
3162,0,3238.02,0.97,3162|0,6160
3147,0,3237.96,0.97,3147|0,6160
0,3162,3238.02,0.97,0|3162,6160
3162,3162,0,0,3162|3162,6160
3147,3162,6475.98,1,3147|3162,6160
0,3147,3237.96,0.97,0|3147,6160
3162,3147,6475.98,1,3162|3147,6160
3147,3147,0,0,3147|3147,6160
0,0,0,0,0|0,6221
3907,0,3644.52,0.92,3907|0,6221
3880,0,1764.06,0.89,3880|0,6221
3882,0,5219.39,0.95,3882|0,6221
0,3907,3644.52,0.92,0|3907,6221
3907,3907,0,0,3907|3907,6221
3880,3907,2355.05,0.9,3880|3907,6221
3882,3907,8828.26,1,3882|3907,6221
0,3880,1764.06,0.89,0|3880,6221
3907,3880,2355.05,0.9,3907|3880,6221
3880,3880,0,0,3880|3880,6221
3882,3880,6886.59,0.97,3882|3880,6221
0,3882,5219.39,0.95,0|3882,6221
3907,3882,8828.26,1,3907|3882,6221
3880,3882,6886.59,0.97,3880|3882,6221
3882,3882,0,0,3882|3882,6221
3839,3839,0,0,3839|3839,6222
3573,3839,6803.67,0.89,3573|3839,6222
